DATETIME,X,Y,Z
115711518,0.51,0.04,9.90
115711519,0.47,-0.05,9.52
115711519,0.77,0.13,9.40
115711521,0.92,0.17,9.86
115711522,0.46,-0.04,9.40
115711524,0.64,0.09,9.78
115711524,0.79,0.06,9.87
115711526,0.70,0.08,9.36
115711526,0.61,0.12,9.56
115711528,0.61,0.07,9.97
115711529,0.60,-0.04,9.62
115711530,0.87,0.13,9.47
115711531,0.80,0.15,9.93
115711532,0.44,-0.04,9.77
115711532,0.50,-0.05,9.51
115711534,0.83,0.08,9.96
115711535,0.54,0.03,9.47
115711536,0.50,0.12,9.61
115711537,0.63,0.02,10.03
115711539,0.68,-0.02,9.59
115711539,0.80,0.12,9.41
115711541,0.68,0.12,9.97
115711541,0.42,-0.06,9.86
115711543,0.51,-0.03,9.42
115711543,0.90,0.15,9.77
115711546,0.48,-0.04,9.50
115711546,0.51,0.05,9.57
115711548,0.74,0.05,9.91
115711548,0.79,0.02,9.64
115711550,0.70,0.12,9.58
115711550,0.53,0.06,9.98
115711552,0.46,-0.15,9.76
115711552,0.67,-0.01,9.44
115711554,0.82,0.23,9.73
115711554,0.56,0.05,9.88
115711556,0.41,-0.09,9.47
115711556,0.82,0.07,9.96
115711559,0.71,0.01,9.53
115711559,0.59,0.08,9.52
115711560,0.55,0.02,10.03
115711561,0.59,-0.09,9.79
115711562,0.82,0.08,9.49
115711562,0.78,0.16,9.83
115711565,0.48,0.05,9.96
115711566,0.48,-0.05,9.46
115711567,0.74,0.10,9.64
115711569,0.88,0.11,9.99
115711569,0.45,0.04,9.47
115711571,0.55,0.05,9.98
115711571,0.66,0.01,9.78
115711573,0.73,0.12,9.38
115711573,0.62,0.13,9.76
115711575,0.45,-0.01,9.96
115711575,0.50,-0.05,9.49
115711577,0.85,0.16,9.61
115711577,0.74,0.12,9.96
115711579,0.43,-0.06,9.57
115711580,0.46,0.05,9.43
115711582,0.72,0.04,9.77
115711582,0.63,0.09,9.38
115711584,0.52,0.13,9.73
115711584,0.47,-0.03,9.88
115711586,0.70,-0.03,9.38
115711586,0.88,0.21,9.68
115711588,0.68,0.16,10.04
115711588,0.37,-0.06,9.67
115711590,0.60,0.01,9.50
115711591,0.81,0.18,9.92
115711593,0.68,0.08,9.77
115711593,0.48,0.06,9.83
115711595,0.62,-0.03,9.96
115711595,0.70,0.01,9.55
115711596,0.75,0.18,9.75
115711597,0.54,0.04,10.03
115711599,0.40,-0.06,9.64
115711600,0.75,0.07,9.45
115711601,0.92,0.24,9.93
115711601,0.63,0.09,9.73
115711603,0.45,-0.00,9.39
115711604,0.61,0.07,9.78
115711605,0.74,0.05,9.40
115711606,0.63,0.15,9.60
115711607,0.50,0.05,9.83
115711607,0.58,-0.04,9.52
115711610,0.80,0.13,9.47
115711610,0.80,0.19,9.96
115711611,0.50,0.00,9.80
115711612,0.40,-0.07,9.29
115711614,0.67,0.07,9.68
115711614,0.76,0.02,9.83
115711617,0.58,0.05,9.48
115711617,0.54,0.00,9.92
115711619,0.65,-0.03,9.63
115711619,0.84,0.11,9.52
115711620,0.71,0.14,10.01
115711622,0.48,-0.06,9.83
115711622,0.67,-0.06,9.56
115711624,0.85,0.17,9.82
115711624,0.77,0.09,9.94
115711626,0.53,0.06,9.50
115711626,0.52,0.10,9.65
115711628,0.68,0.05,9.92
115711628,0.74,0.16,9.50
115711630,0.59,0.11,9.90
115711630,0.45,-0.11,9.76
115711633,0.66,0.06,9.46
115711633,0.86,0.22,9.75
115711635,0.66,0.11,9.91
115711635,0.45,0.00,9.50
115711637,0.57,0.08,9.62
115711637,0.79,0.10,9.90
115711639,0.73,0.08,9.60
115711639,0.62,0.09,9.55
115711642,0.61,-0.07,9.78
115711642,0.76,0.03,9.39
115711644,0.84,0.19,9.80
115711644,0.57,0.08,9.98
115711646,0.43,-0.07,9.45
115711646,0.68,0.04,9.66
115711649,0.86,0.11,10.01
115711649,0.64,0.04,9.60
115711650,0.53,0.10,9.47
115711651,0.62,0.07,9.97
115711653,0.66,-0.02,9.79
115711653,0.79,0.14,9.76
115711654,0.51,-0.01,9.96
115711655,0.49,-0.04,9.50
115711657,0.76,0.20,9.68
115711657,0.81,0.18,10.02
115711659,0.52,0.03,9.67
115711659,0.48,-0.02,9.49
115711661,0.69,0.04,9.92
115711661,0.76,0.06,9.75
115711663,0.76,0.13,9.33
115711663,0.64,0.08,9.77
115711665,0.63,-0.04,9.39
115711665,0.90,0.21,9.65
115711667,0.66,0.13,9.95
115711667,0.40,-0.07,9.53
115711669,0.50,0.02,9.46
115711670,0.83,0.15,9.90
115711672,0.79,0.01,9.77
115711672,0.60,0.00,9.42
115711674,0.57,0.10,9.74
115711674,0.60,0.00,9.95
115711676,0.72,0.00,9.45
115711677,0.58,0.05,9.93
115711679,0.38,-0.11,9.54
115711679,0.65,0.02,9.41
115711681,0.85,0.16,9.98
115711681,0.73,0.08,9.75
115711683,0.48,0.02,9.36
115711683,0.51,0.08,9.74
115711685,0.71,0.07,9.88
115711685,0.74,0.07,9.41
115711687,0.69,0.14,9.66
115711688,0.57,0.05,9.95
115711689,0.56,-0.12,9.58
115711690,0.85,0.14,9.95
115711691,0.59,0.03,9.83
115711691,0.43,-0.09,9.44
115711693,0.67,0.05,9.71
115711693,0.79,0.09,9.93
115711695,0.66,0.06,9.42
115711695,0.57,0.17,9.68
115711697,0.49,0.09,10.01
115711699,0.56,0.02,9.57
115711699,0.76,0.19,9.46
115711701,0.75,0.15,9.98
115711701,0.48,-0.06,9.45
115711703,0.77,0.13,9.77
115711704,0.76,0.09,9.92
115711706,0.54,0.01,9.52
115711706,0.56,0.06,9.56
115711708,0.61,0.06,9.88
115711708,0.72,-0.02,9.60
115711710,0.83,0.10,9.50
115711710,0.67,0.11,9.91
115711713,0.38,-0.05,9.75
115711713,0.56,-0.00,9.41
115711715,0.76,0.09,9.83
115711715,0.45,-0.02,9.32
115711717,0.58,0.04,9.55
115711717,0.74,0.03,9.97
115711719,0.78,0.01,9.64
115711719,0.69,0.13,9.61
115711721,0.55,0.11,10.01
115711721,0.49,-0.08,9.81
115711723,0.68,0.03,9.38
115711723,0.84,0.23,9.71
115711726,0.54,0.11,9.93
115711726,0.58,0.06,9.67
115711727,0.81,0.15,10.02
115711728,0.68,0.02,9.64
115711729,0.56,0.09,9.46
115711730,0.48,0.06,9.96
115711731,0.55,-0.07,9.75
115711732,0.76,0.07,9.39
115711734,0.76,0.23,9.79
115711734,0.47,0.04,9.91
115711737,0.44,-0.11,9.48
115711737,0.81,0.15,9.62
115711738,0.52,0.02,9.57
115711739,0.41,0.05,9.43
115711741,0.56,0.05,9.87
115711741,0.71,-0.02,9.77
115711743,0.74,0.06,9.40
115711743,0.63,0.18,9.83
115711745,0.47,-0.03,9.94
115711745,0.51,-0.07,9.37
115711747,0.81,0.22,9.61
115711747,0.69,0.12,9.96
115711749,0.47,-0.03,9.64
115711749,0.76,0.14,9.93
115711751,0.75,0.09,9.80
115711751,0.60,0.06,9.43
115711753,0.55,0.07,9.84
115711753,0.58,-0.06,9.96
115711755,0.74,0.01,9.38
115711755,0.90,0.18,9.65
115711757,0.63,0.11,10.01
115711760,0.33,-0.06,9.62
115711760,0.56,0.03,9.47
115711762,0.86,0.18,9.90
115711762,0.45,0.01,9.45
115711764,0.51,0.06,9.73
115711764,0.60,0.01,9.89
115711766,0.79,0.04,9.43
115711766,0.77,0.20,9.72
115711768,0.53,0.06,10.10
115711768,0.41,-0.17,9.61
115711770,0.67,0.01,9.45
115711771,0.85,0.14,9.95
115711773,0.67,0.00,9.81
115711773,0.44,-0.01,9.43
115711775,0.74,-0.03,9.91
115711775,0.68,0.07,9.51
115711777,0.58,0.12,9.69
115711777,0.47,-0.05,9.96
115711779,0.54,-0.10,9.53
115711779,0.85,0.08,9.54
115711781,0.81,0.12,9.97
115711781,0.52,-0.00,9.72
115711783,0.50,-0.02,9.39
115711783,0.78,0.13,9.78
115711786,0.60,0.00,9.45
115711786,0.51,0.11,9.65
115711788,0.60,0.01,10.03
115711788,0.69,-0.01,9.57
115711790,0.77,0.15,9.55
115711790,0.65,0.15,10.00
115711792,0.43,-0.08,9.78
115711792,0.54,-0.03,9.46
115711794,0.87,0.13,9.89
115711794,0.81,0.02,9.92
115711796,0.46,-0.03,9.41
115711798,0.61,0.04,10.04
115711798,0.76,-0.00,9.61
115711800,0.72,0.15,9.55
115711800,0.56,0.10,9.96
115711802,0.47,-0.04,9.74
115711802,0.65,0.05,9.39
115711804,0.87,0.27,9.75
115711804,0.69,0.12,9.99
115711806,0.44,-0.04,9.49
115711806,0.58,0.08,9.63
115711807,0.87,0.09,10.01
115711809,0.59,0.05,9.54
115711810,0.48,0.02,9.91
115711811,0.56,-0.04,9.76
115711813,0.83,0.14,9.38
115711813,0.76,0.25,9.78
115711815,0.48,0.04,9.95
115711815,0.43,-0.09,9.42
115711817,0.79,0.09,9.65
115711817,0.87,0.17,9.98
115711820,0.60,0.05,9.59
115711820,0.43,0.07,9.48
115711822,0.69,-0.03,9.87
115711822,0.77,0.10,9.40
115711824,0.68,0.13,9.82
115711824,0.48,-0.04,9.92
115711826,0.55,-0.12,9.46
115711826,0.80,0.08,9.70
115711828,0.78,0.15,10.09
115711828,0.41,-0.03,9.63
115711830,0.50,0.05,9.50
115711830,0.73,0.09,9.97
115711832,0.79,0.03,9.81
115711832,0.55,0.14,9.74
115711834,0.44,-0.02,9.84
115711834,0.63,-0.00,9.40
115711836,0.82,0.16,9.62
115711836,0.66,0.18,9.90
115711838,0.40,-0.05,9.52
115711838,0.53,-0.00,9.44
115711840,0.79,0.14,9.86
115711840,0.74,0.08,9.73
115711842,0.54,0.11,9.41
115711842,0.52,0.13,9.77
115711845,0.76,0.06,9.49
115711845,0.81,0.19,9.71
115711847,0.54,0.08,10.08
115711849,0.40,-0.10,9.67
115711849,0.67,0.08,9.62
115711851,0.80,0.17,10.01
115711852,0.70,0.04,9.78
115711853,0.51,0.01,9.36
115711854,0.57,0.03,9.78
115711856,0.70,-0.00,9.96
115711856,0.70,0.01,9.48
115711857,0.46,0.05,9.96
115711858,0.50,-0.09,9.56
115711860,0.77,0.10,9.50
115711860,0.81,0.18,9.99
115711862,0.47,-0.03,9.78
115711862,0.44,-0.06,9.39
115711864,0.70,0.11,9.79
115711864,0.78,0.04,9.90
115711866,0.67,0.05,9.49
115711867,0.58,0.12,9.59
115711869,0.58,0.05,9.94
115711869,0.88,0.16,9.47
115711871,0.75,0.17,9.96
115711871,0.43,-0.11,9.87
115711872,0.52,-0.04,9.42
115711873,0.81,0.12,9.84
115711875,0.72,0.10,9.91
115711875,0.54,0.01,9.47
115711877,0.57,0.08,9.52
115711878,0.69,0.07,9.96
115711880,0.77,0.02,9.66
115711880,0.79,0.15,9.56
115711882,0.43,-0.13,9.77
115711882,0.60,0.04,9.48
115711884,0.82,0.27,9.85
115711884,0.68,0.05,9.90
115711886,0.42,-0.08,9.50
115711886,0.55,0.04,9.75
115711888,0.79,0.11,10.07
115711888,0.80,0.04,9.51
115711890,0.63,0.15,9.49
115711890,0.47,0.13,9.93
115711892,0.47,-0.08,9.74
115711893,0.85,0.17,9.81
115711894,0.50,-0.00,9.89
115711895,0.35,-0.10,9.43
115711896,0.65,0.11,9.72
115711896,0.83,0.10,10.02
115711898,0.66,-0.01,9.57
115711900,0.53,0.06,9.55
115711900,0.52,0.02,9.95
115711902,0.66,-0.04,9.81
115711902,0.79,0.10,9.48
115711904,0.45,-0.03,9.85
115711904,0.49,-0.07,9.51
115711906,0.78,0.13,9.63
115711906,0.81,0.13,9.96
115711909,0.51,0.01,9.55
115711909,0.46,0.07,9.47
115711911,0.63,0.10,9.92
115711911,0.75,0.02,9.68
115711914,0.68,0.12,9.44
115711914,0.64,0.12,9.84
115711916,0.52,-0.06,9.91
115711916,0.83,0.18,9.61
115711918,0.76,0.07,9.98
115711918,0.37,-0.04,9.57
115711920,0.44,0.07,9.46
115711920,0.79,0.15,9.89
115711922,0.77,0.08,9.76
115711922,0.61,0.06,9.51
115711924,0.50,0.09,9.87
115711925,0.53,-0.03,9.99
115711926,0.68,0.05,9.45
115711927,0.72,0.20,9.67
115711929,0.46,-0.07,9.59
115711929,0.65,0.05,9.48
115711931,0.87,0.15,9.90
115711931,0.74,0.07,9.75
115711933,0.48,-0.03,9.42
115711933,0.58,0.07,9.86
115711935,0.68,-0.01,9.91
115711935,0.79,0.03,9.33
115711937,0.73,0.15,9.70
115711937,0.48,0.05,10.01
115711940,0.44,-0.08,9.51
115711940,0.87,0.19,9.86
115711942,0.57,0.01,9.71
115711942,0.44,0.00,9.41
115711944,0.64,0.07,9.82
115711945,0.73,0.04,9.94
115711946,0.70,0.04,9.44
115711946,0.58,0.14,9.68
115711948,0.49,0.00,9.97
115711948,0.60,-0.08,9.62
115711951,0.85,0.13,9.62
115711951,0.77,0.16,10.09
115711953,0.50,-0.02,9.50
115711953,0.80,0.16,9.79
115711955,0.85,0.08,9.83
115711955,0.61,0.03,9.42
115711957,0.52,0.05,9.55
115711957,0.60,0.01,9.87
115711959,0.68,-0.03,9.58
115711959,0.79,0.16,9.50
115711961,0.62,0.11,9.91
115711963,0.40,-0.07,9.72
115711963,0.54,0.02,9.50
115711965,0.75,0.11,9.82
115711965,0.49,-0.03,9.42
115711967,0.54,0.06,9.77
115711967,0.70,0.06,9.99
115711969,0.77,0.09,9.52
115711970,0.73,0.15,9.46
115711971,0.60,0.11,9.90
115711971,0.51,-0.07,9.74
115711973,0.75,0.04,9.41
115711973,0.91,0.18,9.85
115711975,0.59,0.04,9.95
115711976,0.69,0.03,9.61
115711978,0.83,0.05,9.98
115711978,0.73,0.02,9.59
115711980,0.58,0.08,9.56
115711980,0.54,0.08,9.93
115711982,0.59,-0.00,9.68
115711982,0.74,0.10,9.30
115711984,0.78,0.21,9.85
115711984,0.49,0.02,9.96
115711987,0.44,-0.07,9.44
115711987,0.79,0.11,9.74
115711989,0.49,0.02,9.59
115711989,0.43,0.10,9.53
115711991,0.59,0.08,9.91
115711991,0.76,-0.01,9.72
115711993,0.80,0.08,9.45
115711993,0.57,0.18,9.87
115711996,0.38,-0.06,9.85
115711996,0.55,-0.12,9.48
115711998,0.88,0.13,9.69
115711998,0.84,0.19,9.96
115712000,0.48,0.02,9.59
115712000,0.70,0.09,9.89
115712002,0.75,0.08,9.68
115712002,0.65,0.08,9.49
115712004,0.51,0.11,9.79
115712004,0.48,-0.08,9.93
115712006,0.66,-0.00,9.48
115712006,0.87,0.18,9.74
115712008,0.64,0.11,9.99
115712008,0.43,-0.04,9.57
115712010,0.65,0.01,9.50
115712010,0.85,0.15,9.91
115712013,0.51,0.05,9.50
115712013,0.44,0.07,9.81
115712015,0.61,-0.03,9.86
115712015,0.74,0.06,9.44
115712017,0.71,0.19,9.70
115712017,0.48,0.08,10.00
115712019,0.43,-0.05,9.61
115712019,0.68,0.04,9.48
115712021,0.91,0.13,9.85
115712021,0.66,-0.03,9.69
115712023,0.45,-0.05,9.39
115712023,0.79,0.02,9.89
115712024,0.82,0.06,9.50
115712025,0.63,0.16,9.68
115712027,0.49,0.03,10.04
115712028,0.59,-0.02,9.56
115712030,0.83,0.14,9.42
115712032,0.76,0.15,9.90
115712032,0.47,0.00,9.76
115712034,0.45,0.02,9.41
115712034,0.77,0.14,9.80
115712036,0.84,0.10,9.90
115712036,0.50,0.09,9.67
115712037,0.49,-0.05,9.84
115712037,0.66,-0.03,9.49
115712040,0.82,0.12,9.52
115712040,0.68,0.12,10.00
115712042,0.41,-0.06,9.71
115712042,0.54,-0.04,9.34
115712044,0.81,0.12,9.77
115712044,0.80,0.04,9.91
115712046,0.56,-0.03,9.47
115712046,0.53,0.03,9.65
115712048,0.70,0.02,9.60
115712049,0.66,0.14,9.59
115712050,0.53,0.09,9.97
115712051,0.41,-0.10,9.79
115712053,0.60,-0.01,9.34
115712053,0.88,0.15,9.81
115712055,0.63,0.08,9.90
115712055,0.38,-0.01,9.41
115712057,0.60,0.06,9.59
115712057,0.84,0.13,9.90
115712059,0.79,0.05,9.58
115712059,0.50,0.08,9.85
115712061,0.56,-0.03,9.67
115712061,0.78,0.07,9.42
115712063,0.83,0.15,9.79
115712064,0.51,0.01,9.84
115712066,0.40,-0.09,9.39
115712066,0.67,0.08,9.61
115712068,0.84,0.14,9.88
115712068,0.70,0.04,9.60
115712070,0.53,0.10,9.56
115712070,0.58,0.04,9.84
115712073,0.82,0.09,9.39
115712073,0.70,0.20,9.80
115712075,0.46,-0.01,9.89
115712075,0.50,-0.06,9.47
115712077,0.87,0.10,9.64
115712077,0.81,0.11,9.98
115712078,0.49,-0.01,9.65
115712079,0.48,0.00,9.56
115712081,0.69,0.06,9.86
115712081,0.81,0.05,9.69
115712083,0.73,0.15,9.47
115712085,0.51,-0.06,9.83
115712085,0.59,0.00,9.43
115712086,0.85,0.19,9.59
115712087,0.66,0.12,10.02
115712089,0.37,-0.07,9.55
115712089,0.51,0.07,9.57
115712092,0.74,0.11,9.92
115712092,0.78,0.07,9.70
115712094,0.54,0.09,9.51
115712094,0.57,0.08,9.85
115712096,0.68,-0.05,9.88
115712096,0.83,0.19,9.64
115712098,0.60,0.07,10.02
115712098,0.45,-0.07,9.61
115712100,0.65,0.08,9.49
115712100,0.92,0.13,9.96
115712102,0.74,0.05,9.79
115712103,0.53,0.07,9.53
115712105,0.60,0.06,9.78
115712105,0.73,0.04,9.82
115712107,0.75,0.03,9.50
115712107,0.64,0.16,9.71
115712109,0.51,-0.08,9.62
115712109,0.81,0.10,9.56
115712111,0.81,0.19,9.92
115712111,0.51,-0.05,9.73
115712114,0.43,-0.06,9.46
115712114,0.64,0.04,9.88
115712116,0.75,0.04,9.87
115712116,0.70,0.04,9.41
115712117,0.65,0.12,9.61
115712117,0.53,0.02,9.92
115712119,0.63,-0.07,9.59
115712120,0.72,0.20,9.85
115712121,0.40,-0.07,9.66
115712121,0.52,-0.02,9.44
115712124,0.81,0.18,9.88
115712124,0.79,0.17,9.93
115712126,0.58,0.11,9.57
115712126,0.54,0.09,9.72
115712128,0.63,0.03,9.95
115712128,0.79,-0.02,9.65
115712130,0.79,0.14,9.50
115712130,0.63,0.09,10.00
115712132,0.66,0.00,9.45
115712132,0.85,0.21,9.75
115712135,0.72,0.07,9.91
115712135,0.46,-0.07,9.48
115712137,0.56,0.03,9.67
115712137,0.72,0.00,9.90
115712139,0.74,0.01,9.53
115712139,0.64,0.07,9.56
115712141,0.51,0.07,10.04
115712142,0.52,-0.10,9.73
115712143,0.78,0.02,9.52
115712144,0.60,0.00,9.79
115712144,0.48,-0.06,9.46
115712147,0.68,0.10,9.56
115712147,0.83,0.12,9.96
115712150,0.62,0.07,9.67
115712150,0.52,0.12,9.58
115712152,0.53,0.08,9.93
115712152,0.69,-0.01,9.68
115712154,0.86,0.16,9.31
115712154,0.81,0.16,9.90
115712156,0.47,-0.04,9.99
115712156,0.79,0.13,9.66
115712158,0.79,0.17,9.96
115712158,0.52,-0.09,9.57
115712160,0.49,-0.01,9.56
115712160,0.64,0.06,9.93
115712162,0.75,-0.02,9.73
115712162,0.78,0.14,9.48
115712164,0.65,0.11,9.86
115712164,0.49,-0.03,9.86
115712166,0.63,0.01,9.48
115712166,0.89,0.19,9.67
115712168,0.44,0.02,9.56
115712168,0.53,0.07,9.58
115712171,0.75,0.10,9.90
115712171,0.73,-0.03,9.68
115712173,0.64,0.06,9.42
115712173,0.53,0.15,9.86
115712175,0.55,-0.05,9.92
115712175,0.80,-0.01,9.47
115712177,0.85,0.18,9.73
115712177,0.54,0.06,9.96
115712179,0.39,-0.06,9.66
115712180,0.82,0.17,9.88
115712181,0.74,0.00,9.76
115712182,0.53,0.04,9.52
115712183,0.55,0.07,9.81
115712183,0.68,-0.10,9.91
115712185,0.82,-0.01,9.47
115712186,0.73,0.17,9.69
115712187,0.45,0.04,9.93
115712187,0.43,-0.10,9.53
115712191,0.78,0.11,9.54
115712191,0.55,0.02,9.68
115712193,0.38,0.03,9.46
115712193,0.61,0.13,9.84
115712194,0.76,0.08,9.88
115712195,0.74,0.13,9.50
115712196,0.55,0.19,9.75
115712196,0.44,0.01,9.98
115712198,0.57,-0.07,9.57
115712198,0.82,0.07,9.66
115712200,0.80,0.18,10.02
115712202,0.44,-0.05,9.78
115712202,0.80,0.07,9.79
115712204,0.83,0.05,9.81
115712205,0.61,0.00,9.53
115712207,0.53,0.06,9.66
115712207,0.58,0.02,9.90
115712209,0.70,-0.01,9.55
115712209,0.74,0.13,9.61
115712211,0.60,0.08,9.99
115712211,0.35,-0.06,9.63
115712213,0.54,0.03,9.45
115712213,0.85,0.19,9.81
115712215,0.75,0.11,9.88
115712215,0.55,0.03,9.60
115712217,0.70,0.05,9.90
115712218,0.73,0.06,9.56
115712220,0.72,0.17,9.59
115712220,0.54,0.09,9.93
115712222,0.45,-0.14,9.72
115712222,0.73,-0.01,9.42
115712224,0.86,0.14,9.77
115712225,0.66,0.02,9.78
115712227,0.46,0.00,9.45
115712227,0.62,0.10,9.69
115712229,0.70,0.06,9.59
115712229,0.59,0.11,9.57
115712231,0.43,0.04,9.95
115712231,0.52,-0.11,9.74
115712233,0.74,0.06,9.48
115712233,0.78,0.18,9.93
115712235,0.49,-0.03,9.92
115712235,0.39,-0.11,9.41
115712237,0.70,0.14,9.69
115712237,0.81,0.08,9.93
115712239,0.55,0.01,9.57
115712239,0.60,-0.02,9.90
115712241,0.72,-0.05,9.60
115712241,0.81,0.09,9.41
115712244,0.67,0.17,9.80
115712245,0.41,-0.06,9.86
115712246,0.50,-0.06,9.50
115712247,0.87,0.16,9.72
115712248,0.74,0.10,9.94
115712249,0.49,-0.03,9.60
115712250,0.55,-0.05,9.61
115712250,0.76,-0.01,9.68
115712252,0.69,0.13,9.43
115712252,0.51,0.12,9.82
115712254,0.50,-0.03,9.86
115712256,0.70,0.05,9.44
115712256,0.79,0.21,9.68
115712258,0.59,0.11,9.99
115712258,0.35,-0.10,9.64
115712260,0.56,0.04,9.56
115712261,0.80,0.13,9.90
115712262,0.78,0.08,9.64
115712262,0.59,0.04,9.84
115712265,0.61,-0.02,9.93
115712265,0.76,0.04,9.46
115712267,0.76,0.18,9.71
115712267,0.48,0.02,10.03
115712269,0.42,-0.07,9.58
115712270,0.71,0.08,9.51
115712272,0.93,0.15,9.96
115712272,0.68,0.00,9.78
115712274,0.47,0.02,9.51
115712274,0.61,0.03,9.79
115712276,0.79,0.07,9.52
115712276,0.69,0.15,9.81
115712278,0.50,0.00,10.06
115712278,0.54,-0.09,9.69
115712280,0.77,0.10,9.59
115712280,0.74,0.18,9.97
115712282,0.46,0.05,9.73
115712282,0.49,-0.05,9.46
115712284,0.74,0.07,9.79
115712284,0.77,0.05,9.83
115712286,0.65,0.09,9.44
115712286,0.53,-0.02,9.96
115712288,0.69,0.01,9.61
115712288,0.88,0.17,9.56
115712291,0.70,0.13,9.93
115712291,0.35,-0.05,9.75
115712293,0.53,0.02,9.56
115712293,0.89,0.14,9.88
115712295,0.81,0.08,9.88
115712295,0.55,0.05,9.45
115712297,0.49,0.05,9.67
115712297,0.56,0.01,9.92
115712299,0.81,0.10,9.55
115712299,0.56,0.07,9.96
115712301,0.41,-0.11,9.73
115712301,0.67,0.01,9.48
115712303,0.84,0.19,9.76
115712303,0.61,0.07,9.79
115712305,0.42,-0.00,9.37
115712305,0.50,0.05,9.60
115712308,0.74,0.04,9.89
115712309,0.78,0.01,9.52
115712311,0.66,0.12,9.55
115712311,0.52,0.08,9.86
115712313,0.85,0.07,9.46
115712313,0.90,0.21,9.82
115712315,0.54,0.05,9.87
115712315,0.48,-0.05,9.48
115712317,0.75,0.08,9.71
115712317,0.87,0.11,9.99
115712319,0.71,-0.01,9.60
115712319,0.52,0.07,9.57
115712321,0.53,0.00,9.93
115712321,0.71,-0.04,9.73
115712322,0.79,0.10,9.51
115712323,0.45,-0.01,9.91
115712324,0.49,-0.00,9.47
115712326,0.82,0.16,9.67
115712326,0.85,0.11,9.92
115712329,0.55,0.04,9.63
115712330,0.52,0.05,9.61
115712331,0.63,0.09,9.90
115712332,0.72,0.03,9.73
115712334,0.70,0.12,9.46
115712334,0.55,0.06,9.79
115712335,0.43,-0.05,9.88
115712336,0.86,0.24,9.71
115712338,0.72,0.10,9.90
115712338,0.45,-0.07,9.61
115712340,0.55,0.03,9.58
115712340,0.76,0.10,9.98
115712342,0.71,0.04,9.78
115712342,0.61,0.09,9.49
115712345,0.54,0.04,9.82
115712345,0.57,-0.05,9.78
115712347,0.72,0.03,9.43
115712347,0.55,0.04,9.97
115712349,0.44,-0.07,9.56
115712349,0.59,0.11,9.57
115712351,0.90,0.14,9.93
115712351,0.68,0.03,9.68
115712353,0.54,0.00,9.55
115712353,0.62,0.03,9.86
115712355,0.69,0.01,9.81
115712355,0.79,0.08,9.47
115712357,0.68,0.11,9.79
115712357,0.46,-0.04,9.92
115712359,0.49,-0.13,9.47
115712359,0.82,0.15,9.99
115712361,0.57,0.00,9.82
115712362,0.49,-0.04,9.44
115712364,0.67,0.04,9.79
115712364,0.80,0.02,9.84
115712366,0.69,0.05,9.45
115712366,0.54,0.09,9.69
115712369,0.51,0.01,9.92
115712369,0.59,-0.06,9.55
115712371,0.87,0.14,9.57
115712371,0.42,-0.03,9.72
115712372,0.50,-0.01,9.50
115712373,0.74,0.15,9.89
115712375,0.75,0.04,9.93
115712375,0.58,0.00,9.50
115712377,0.51,0.07,9.65
115712377,0.59,-0.03,9.91
115712379,0.71,-0.02,9.53
115712379,0.78,0.16,9.61
115712381,0.59,0.14,9.95
115712381,0.42,-0.09,9.70
115712383,0.91,0.15,9.87
115712383,0.74,0.05,9.88
115712386,0.41,-0.02,9.53
115712386,0.49,0.05,9.73
115712388,0.69,0.03,10.00
115712388,0.74,0.06,9.65
115712390,0.66,0.13,9.57
115712390,0.50,0.11,9.94
115712391,0.49,-0.03,9.73
115712393,0.74,0.05,9.49
115712393,0.84,0.15,9.95
115712396,0.35,-0.01,9.56
115712396,0.65,0.09,9.70
115712398,0.77,0.07,9.89
115712398,0.67,0.07,9.55
115712400,0.57,0.08,9.64
115712401,0.52,-0.01,9.95
115712402,0.58,-0.11,9.73
115712404,0.79,0.11,9.48
115712404,0.77,0.13,9.77
115712405,0.44,-0.05,9.73
115712406,0.40,-0.10,9.35
115712406,0.86,0.12,9.93
115712408,0.55,0.04,9.54
115712409,0.50,0.03,9.50
115712412,0.61,0.05,9.89
115712412,0.75,0.03,9.73
115712414,0.75,0.10,9.48
115712414,0.65,0.11,9.82
115712416,0.45,-0.02,9.88
115712416,0.58,-0.06,9.54
115712418,0.81,0.08,9.70
115712418,0.67,0.10,9.98
115712420,0.47,0.02,9.50
115712420,0.75,0.11,9.84
115712422,0.77,0.10,9.72
115712422,0.63,0.12,9.50
115712424,0.55,0.13,9.78
115712424,0.59,0.00,9.82
115712426,0.75,0.02,9.48
115712427,0.88,0.17,9.72
115712428,0.62,0.09,9.91
115712428,0.40,-0.08,9.58
115712431,0.66,0.01,9.61
115712431,0.65,0.05,9.76
115712432,0.43,0.09,9.49
115712433,0.47,0.14,9.92
115712435,0.63,0.00,9.81
115712435,0.80,0.06,9.49
115712437,0.75,0.18,9.73
115712437,0.51,0.04,9.95
115712439,0.43,-0.04,9.47
115712439,0.73,0.09,9.48
115712442,0.90,0.11,9.87
115712442,0.57,0.07,9.71
115712444,0.65,0.03,9.82
115712444,0.76,0.00,9.82
115712446,0.73,0.11,9.46
115712446,0.60,0.15,9.73
115712448,0.46,-0.03,9.94
115712448,0.55,-0.06,9.62
115712450,0.87,0.12,9.60
115712450,0.84,0.08,9.90
115712452,0.48,-0.01,9.73
